id,key,value,type
356817273,name,Mount Carmel Missionary Baptist Church,regular
356817273,religion,christian,regular
356817277,amenity,place_of_worship,regular
356817277,denomination,baptist,regular
356817277,ele,226,regular
356817277,county_id,029,gnis
356817277,created,12/03/2003,gnis
356817277,feature_id,2016305,gnis
356817277,state_id,48,gnis
356817277,name,Mount Gilead Baptist Church,regular
356817277,religion,christian,regular
356817282,amenity,place_of_worship,regular
356817282,denomination,baptist,regular
356817282,ele,206,regular
356817282,county_id,029,gnis
356817282,created,12/03/2003,gnis
356817282,feature_id,2016306,gnis
356817282,state_id,48,gnis
356817282,name,Mount Sinai Baptist Church,regular
356817282,religion,christian,regular
356817286,amenity,place_of_worship,regular
356817286,denomination,baptist,regular
356817286,ele,218,regular
356817286,county_id,029,gnis
356817286,created,12/03/2003,gnis
356817286,feature_id,2016307,gnis
356817286,state_id,48,gnis
356817286,name,New Birth Missionary Baptist Church,regular
356817286,religion,christian,regular
356817293,amenity,place_of_worship,regular
356817293,denomination,baptist,regular
356817293,ele,186,regular
356817293,county_id,029,gnis
356817293,created,12/03/2003,gnis
356817293,feature_id,2016308,gnis
356817293,state_id,48,gnis
356817293,name,New Greater Mount Carmel Baptist Church,regular
356817293,religion,christian,regular
356817298,amenity,place_of_worship,regular
356817298,denomination,baptist,regular
356817298,ele,221,regular
356817298,county_id,029,gnis
356817298,created,12/03/2003,gnis
356817298,feature_id,2016309,gnis
356817298,state_id,48,gnis
356817298,name,New Hope Baptist Church,regular
356817298,religion,christian,regular
356817305,amenity,place_of_worship,regular
356817305,denomination,baptist,regular
356817305,ele,215,regular
356817305,county_id,029,gnis
356817305,created,12/03/2003,gnis
356817305,feature_id,2016310,gnis
356817305,state_id,48,gnis
356817305,name,New Jerusalem Missionary Baptist Church,regular
356817305,religion,christian,regular
356817315,amenity,place_of_worship,regular
356817315,denomination,baptist,regular
356817315,ele,213,regular
356817315,county_id,029,gnis
356817315,created,12/03/2003,gnis
356817315,feature_id,2016312,gnis
356817315,state_id,48,gnis
356817315,name,New Mount Rose Baptist Church,regular
356817315,religion,christian,regular
356817318,amenity,place_of_worship,regular
356817318,denomination,baptist,regular
356817318,ele,222,regular
356817318,county_id,029,gnis
356817318,created,12/03/2003,gnis
356817318,feature_id,2016313,gnis
356817318,state_id,48,gnis
356817318,name,New Testament Baptist Church,regular
356817318,religion,christian,regular
356817321,amenity,place_of_worship,regular
356817321,denomination,baptist,regular
356817321,ele,209,regular
356817321,county_id,029,gnis
356817321,created,12/03/2003,gnis
356817321,feature_id,2016314,gnis
356817321,state_id,48,gnis
356817321,name,New Union Missionary Baptist Church,regular
356817321,religion,christian,regular
356817326,amenity,place_of_worship,regular
356817326,denomination,baptist,regular
356817326,ele,208,regular
356817326,county_id,029,gnis
356817326,created,12/03/2003,gnis
356817326,feature_id,2016315,gnis
356817326,state_id,48,gnis
356817326,name,Newly Blessed Baptist Church,regular
356817326,religion,christian,regular
356817334,amenity,place_of_worship,regular
356817334,denomination,pentecostal,regular
356817334,ele,183,regular
356817334,county_id,029,gnis
356817334,created,12/03/2003,gnis
356817334,feature_id,2016318,gnis
356817334,state_id,48,gnis
356817334,name,Southeast Assembly of God Church,regular
356817334,religion,christian,regular
356817336,amenity,place_of_worship,regular
356817336,denomination,pentecostal,regular
356817336,ele,202,regular
356817336,county_id,029,gnis
356817336,created,12/03/2003,gnis
356817336,feature_id,2016319,gnis
356817336,state_id,48,gnis
356817336,name,Templo Bethel Assembly of God Church,regular
356817336,religion,christian,regular
356817338,amenity,place_of_worship,regular
356817338,denomination,pentecostal,regular
356817338,ele,249,regular
356817338,county_id,029,gnis
356817338,created,12/03/2003,gnis
356817338,feature_id,2016320,gnis
356817338,state_id,48,gnis
356817338,name,Westover Hills Assembly of God Church,regular
356817338,religion,christian,regular
356817343,amenity,place_of_worship,regular
356817343,denomination,baptist,regular
356817343,ele,221,regular
356817343,county_id,029,gnis
356817343,created,12/03/2003,gnis
356817343,feature_id,2016322,gnis
356817343,state_id,48,gnis
356817343,name,Agape Fundamental Baptist Church,regular
356817343,religion,christian,regular
356817345,amenity,place_of_worship,regular
356817345,denomination,baptist,regular
356817345,ele,218,regular
356817345,county_id,029,gnis
356817345,created,12/03/2003,gnis
356817345,feature_id,2016323,gnis
356817345,state_id,48,gnis
356817345,name,Agape Fundamental Baptist Church,regular
356817345,religion,christian,regular
356817351,amenity,place_of_worship,regular
356817351,denomination,baptist,regular
356817351,ele,212,regular
356817351,county_id,029,gnis
356817351,created,12/03/2003,gnis
356817351,feature_id,2016325,gnis
356817351,state_id,48,gnis
356817351,name,Alta Vista Baptist Church,regular
356817351,religion,christian,regular
356817357,amenity,place_of_worship,regular
356817357,denomination,baptist,regular
356817357,ele,207,regular
356817357,county_id,029,gnis
356817357,created,12/03/2003,gnis
356817357,feature_id,2016327,gnis
356817357,state_id,48,gnis
356817357,name,Antioch Baptist Church,regular
356817357,religion,christian,regular
356817370,amenity,place_of_worship,regular
356817370,denomination,methodist,regular
356817370,ele,254,regular
356817370,county_id,029,gnis
356817370,created,12/03/2003,gnis
356817370,feature_id,2016330,gnis
356817370,state_id,48,gnis
356817370,name,Caleb African Methodist Episcopal Zion Church,regular
356817370,religion,christian,regular
356817376,amenity,place_of_worship,regular
356817376,denomination,methodist,regular
356817376,ele,219,regular
356817376,county_id,029,gnis
356817376,created,12/03/2003,gnis
356817376,feature_id,2016331,gnis
356817376,state_id,48,gnis
356817376,name,Sherman Chapel African Methodist Episcopal Church,regular
356817376,religion,christian,regular
356817378,amenity,place_of_worship,regular
356817378,denomination,methodist,regular
356817378,ele,255,regular
356817378,county_id,029,gnis
356817378,created,12/03/2003,gnis
356817378,feature_id,2016332,gnis
356817378,state_id,48,gnis
356817378,name,Walker Temple African Methodist Episcopal Church,regular
356817378,religion,christian,regular
356817380,amenity,place_of_worship,regular
356817380,ele,283,regular
356817380,county_id,029,gnis
356817380,created,12/03/2003,gnis
356817380,feature_id,2016333,gnis
356817380,state_id,48,gnis
356817380,name,All Saints Anglican Church,regular
356817380,religion,christian,regular
356817386,amenity,place_of_worship,regular
356817386,ele,203,regular
356817386,county_id,029,gnis
356817386,created,12/03/2003,gnis
356817386,feature_id,2016336,gnis
356817386,state_id,48,gnis
356817386,name,Christ Temple Apostolic Church,regular
356817386,religion,christian,regular
356817389,amenity,place_of_worship,regular
356817389,ele,196,regular
356817389,county_id,029,gnis
356817389,created,12/03/2003,gnis
356817389,feature_id,2016337,gnis
356817389,state_id,48,gnis
356817389,name,Church Apostolic,regular
356817389,religion,christian,regular
356817391,amenity,place_of_worship,regular
356817391,ele,236,regular
356817391,county_id,029,gnis
356817391,created,12/03/2003,gnis
356817391,feature_id,2016338,gnis
356817391,state_id,48,gnis
356817391,name,Church New Apostolic,regular
356817391,religion,christian,regular
356817393,amenity,place_of_worship,regular
356817393,ele,213,regular
356817393,county_id,029,gnis
356817393,created,12/03/2003,gnis
356817393,feature_id,2016339,gnis
356817393,state_id,48,gnis
356817393,name,Emmanuel Apostolic Temple Church,regular
356817393,religion,christian,regular
356817395,amenity,place_of_worship,regular
356817395,ele,219,regular
356817395,county_id,029,gnis
356817395,created,12/03/2003,gnis
356817395,feature_id,2016340,gnis
356817395,state_id,48,gnis
356817395,name,Faith Temple Apostolic Church,regular
356817395,religion,christian,regular
356817398,amenity,place_of_worship,regular
356817398,ele,205,regular
356817398,county_id,029,gnis
356817398,created,12/03/2003,gnis
356817398,feature_id,2016341,gnis
356817398,state_id,48,gnis
356817398,name,United Apostolic Church,regular
356817398,religion,christian,regular
356817401,amenity,place_of_worship,regular
356817401,ele,206,regular
356817401,county_id,029,gnis
356817401,created,12/03/2003,gnis
356817401,feature_id,2016342,gnis
356817401,state_id,48,gnis
356817401,name,Wings of Healing Apostolic Church,regular
356817401,religion,christian,regular
356817402,amenity,place_of_worship,regular
356817402,ele,178,regular
356817402,county_id,029,gnis
356817402,created,12/03/2003,gnis
356817402,feature_id,2016343,gnis
356817402,state_id,48,gnis
356817402,name,Words of Life Apostolic Church,regular
356817402,religion,christian,regular
356817406,amenity,place_of_worship,regular
356817406,denomination,pentecostal,regular
356817406,ele,215,regular
356817406,county_id,029,gnis
356817406,created,12/03/2003,gnis
356817406,feature_id,2016345,gnis
356817406,state_id,48,gnis
356817406,name,Getsmani Assembly of God Church,regular
356817406,religion,christian,regular
356817409,amenity,place_of_worship,regular
356817409,denomination,pentecostal,regular
356817409,ele,211,regular
356817409,county_id,029,gnis
356817409,created,12/03/2003,gnis
356817409,feature_id,2016346,gnis
356817409,state_id,48,gnis
356817409,name,La Trinidad Assembly of God Church,regular
356817409,religion,christian,regular
356817414,amenity,place_of_worship,regular
356817414,denomination,pentecostal,regular
356817414,ele,283,regular
356817414,county_id,029,gnis
356817414,created,12/03/2003,gnis
356817414,feature_id,2016347,gnis
356817414,state_id,48,gnis
356817414,name,Lamb of Glory Assembly of God Church,regular
356817414,religion,christian,regular
356817418,amenity,place_of_worship,regular
356817418,denomination,pentecostal,regular
356817418,ele,215,regular
356817418,county_id,029,gnis
356817418,created,12/03/2003,gnis
356817418,feature_id,2016348,gnis
356817418,state_id,48,gnis
356817418,name,Perez Hector Rev Assembly of God Church,regular
356817418,religion,christian,regular
356817421,amenity,place_of_worship,regular
356817421,denomination,pentecostal,regular
356817421,ele,195,regular
356817421,county_id,029,gnis
356817421,created,12/03/2003,gnis
356817421,feature_id,2016349,gnis
356817421,state_id,48,gnis
356817421,name,Sion Assembly of God Church,regular
356817421,religion,christian,regular
356817424,amenity,place_of_worship,regular
356817424,denomination,baptist,regular
356817424,ele,210,regular
356817424,county_id,029,gnis
356817424,created,12/03/2003,gnis
356817424,feature_id,2016350,gnis
356817424,state_id,48,gnis
356817424,name,Antioch Mexican Baptist Church,regular
356817424,religion,christian,regular
356817427,amenity,place_of_worship,regular
356817427,denomination,baptist,regular
356817427,ele,178,regular
356817427,county_id,029,gnis
356817427,created,12/03/2003,gnis
356817427,feature_id,2016351,gnis
356817427,state_id,48,gnis
356817427,name,Ashley Road Baptist Church,regular
356817427,religion,christian,regular
356817431,amenity,place_of_worship,regular
356817431,denomination,baptist,regular
356817431,ele,215,regular
356817431,county_id,029,gnis
356817431,created,12/03/2003,gnis
356817431,feature_id,2016352,gnis
356817431,state_id,48,gnis
356817431,name,Beacon Hill Baptist Church,regular
356817431,religion,christian,regular
356817434,amenity,place_of_worship,regular
356817434,denomination,baptist,regular
356817434,ele,190,regular
356817434,county_id,029,gnis
356817434,created,12/03/2003,gnis
356817434,feature_id,2016353,gnis
356817434,state_id,48,gnis
356817434,name,Bellaire Baptist Church,regular
356817434,religion,christian,regular
356817438,amenity,place_of_worship,regular
356817438,denomination,baptist,regular
356817438,ele,211,regular
356817438,county_id,029,gnis
